@relation trainset-weka.filters.unsupervised.attribute.NumericToNominal-R9-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute fromout numeric
@attribute fromin numeric
@attribute toout numeric
@attribute toin numeric
@attribute width numeric
@attribute exist {0,1}

@data
315,124,0,1,0,0
187,16,0,1,0,0
167,13,0,1,0,0
32,2,0,1,0,0
1461,236,0,12,0,0
114,186,0,1,0,0
42,7,0,3,0,0
72,8,0,1,0,0
3184,140,0,1,0,0
0,4,0,1,0,0
45,3,0,1,0,0
357,568,0,68,2,0
287,21,0,10,0,0
28,709,0,3,0,0
45,28,0,3,0,0
1,3,0,25,0,0
45,5,0,3,0,0
0,487,0,1,0,0
1377,48,0,1,0,0
280325,882,0,1,0,0
319,378,0,1,0,0
132,13,0,1,0,0
104,71,0,1,0,0
56,11,0,3,0,0
113,63,0,1,0,0
157,24,0,9,0,0
302,74,0,2,0,0
41,9,0,1,0,0
3628,414,0,1,0,0
125,39,0,1,0,0
11,30,0,12,0,0
4662,319,0,1,0,0
39,7,0,1,0,0
453,143,0,1,0,0
366,173,0,1,0,0
8,9,0,1,0,0
27,3,0,1,0,0
67,5,0,1,0,0
290,87,0,1,0,0
111,81,0,1,0,0
149,10,0,1,0,0
19,5,0,2,0,0
530,34,0,3,0,0
309,41,0,1,0,0
2,3,0,2,0,0
1,32,0,4,0,0
276,39,0,1,0,0
107,33,0,1,0,0
1202,189,0,31,0,0
40,1,0,4,0,0
561,69,0,2,1,0
78,8,0,1,0,0
384,17,0,1,0,0
105,7,0,1,0,0
60,5,0,1,0,0
197,123,0,1,0,0
42,4,0,3,0,0
123,278,0,3,0,0
94,12,0,2,0,0
358,27,0,1,0,0
34,11,0,2,0,0
1620,116,0,30,6,0
182,63,0,1,0,0
1963,177,0,3,1,0
100,7,0,2,0,0
368,5,0,7,0,0
1758,130,0,3,0,0
91,46,0,1,0,0
17,7,0,2,0,0
63,3,0,1,0,0
3865,199,0,1,1,0
3968,283,0,1,0,0
436,76,0,1,0,0
35,5,0,1,0,0
41,212,0,2,0,0
24,10,0,1,0,0
41,18,0,1,0,0
647,71,0,1,0,0
92,3,0,7,0,0
246,81,0,1,0,0
161,23,0,7,0,0
347,68,0,1,0,0
206,20,0,3,0,0
641,100,0,2,0,0
6961,82,0,1,0,0
829,222,0,1,0,0
99,25,0,2,0,0
51,14,0,2,0,0
83,8,0,1,0,0
822,109,0,37,0,0
50,7,0,1,0,0
122,92,0,3,0,0
287,8,0,6,0,0
421,87,0,1,0,0
34969,916,0,3,0,0
21,14,0,2,0,0
113,23,0,6,0,0
972,248,0,2,0,0
100,2,0,1,1,0
417,55,0,2,1,0
264,599,0,1,0,0
284,23,88,112,0,0
226,155,0,1,0,0
12,3,0,1,0,0
47,9,0,3,0,0
1005,143,0,2,1,0
19,5,0,10,0,0
428,281,0,1,0,0
0,1,0,8,0,0
843,25,0,1,0,0
154,18,0,1,0,0
432,121,0,2,0,0
33,13,0,1,0,0
447,39,0,1,0,0
80,30,0,3,0,0
269,413,0,1,0,0
35,181,0,1,0,0
3149,111,0,1,0,0
27,2,0,2,0,0
3400,556,0,5,1,0
16,555,0,5,0,0
576,183,0,2,1,0
123,21,0,1,0,0
3,1,0,1,0,0
24,1,0,15,0,0
40,9,0,3,0,0
630,173,0,7,0,0
153,12,0,2,0,0
158,9,0,3,0,0
59,7,0,1,1,0
79,8,0,15,0,0
110,62,0,1,0,0
241,32,0,1,0,0
133,13,0,2,1,0
328,14,0,2,0,0
832,469,0,2,0,0
1,227,0,1,0,0
118,11,0,1,0,0
11,3,0,1,0,0
435,77,0,1,0,0
162,107,0,1,0,0
401,10,0,4,0,0
804,45,0,1,0,0
4,3,0,9,0,0
2773,81,0,1,0,0
21,4,0,1,0,0
3,5,0,1,0,0
654,73,0,1,0,0
6,3,0,1,0,0
7,3,0,1,0,0
28,3,10477,911,0,0
373,80,0,42,3,0
200,163,0,2,0,0
3,2,0,1,0,0
982,18,0,1,0,0
227,9,0,1,0,0
19,16,0,1,0,0
0,2,0,1,0,0
46,31,0,4,0,0
193,27,0,1,0,0
720,92,0,2,0,0
61,19,0,1,0,0
150,29,0,1,0,0
159,52,0,1,0,0
1714,93,0,1,0,0
44,12,0,1,0,0
230,19,0,12,0,0
99,33,0,5,0,0
1475,82,0,1,0,0
75,20,0,1,0,0
229,22,0,2,0,0
16840,459,0,33,25,0
105,4,0,1,0,0
188,488,0,29,0,0
349,63,0,1,0,0
1321,83,0,1,0,0
62,6,0,1,0,0
83,21,0,1,0,0
353,47,0,4,0,0
90,18,0,4,0,0
22,19,0,3,0,0
7,4,0,2,0,0
152,7,0,1,0,0
25,7,0,1,0,0
395,30,0,2,0,0
29,4,0,1,0,0
376,118,0,1,0,0
286,93,0,1,0,0
4,63,0,1,0,0
178,33,0,1,0,0
0,10,0,1,0,0
305,51,0,1,0,0
201,32,0,1,0,0
16,5,0,3,0,0
509,36,0,1,0,0
172,93,0,1,0,0
541,115,0,6,0,0
98,51,0,1,0,0
258,736,0,1,0,0
76,41,0,1,0,0
58,5,0,1,0,0
15,9,0,1,0,0
55,5,0,5,0,0
9,18,0,6,0,0
277,14,0,87,1,0
2306,78,0,1,1,0
192,17,0,1,0,0
17,4,0,2,0,0
69,68,0,1,0,0
371,180,0,1,0,0
2037,161,0,1,0,0
32,12,0,1,0,0
581,70,0,3,0,0
56,7,0,1,0,0
5,177,0,1,0,0
307,169,0,2,0,0
95,16,0,1,0,0
2750,342,0,1,0,0
129,13,0,2,0,0
1176,130,0,3,0,0
157,29,0,1,0,0
372,21,0,1,0,0
77,7,0,40,0,0
11,1,0,3,0,0
33,16,0,3,0,0
225,29,0,17,0,0
17,18,0,1,0,0
84,18,0,12,0,0
2813,213,0,1,0,0
62,7,0,1,0,0
22,1,0,2,0,0
280325,882,0,1,0,0
264,21,0,2,0,0
774,68,0,50,5,0
4,29,0,1,0,0
200,71,0,1,0,0
50,15,0,1,0,0
473,36,0,1,0,0
106,3,0,1,0,0
16,48,0,1,0,0
330,29,0,3,0,0
44,4,0,1,0,0
86,11,0,1,0,0
66,28,0,1,0,0
3147,44,0,1,0,0
2813,213,0,1,0,0
597,94,0,14,0,0
72,20,0,1,0,0
339,32,0,1,0,0
185,39,0,1,0,0
147,52,0,17,2,0
24,8,0,2,0,0
62,80,0,1,0,0
375,2,0,10,1,0
196,14,0,1,0,0
165,34,0,1,0,0
78,15,0,1,0,0
194,25,0,1,1,0
87,13,0,1,0,0
1379,19,0,27,3,0
157,30,0,3,0,0
208,4,0,1,0,0
1205,92,0,1,0,0
93,28,0,2,0,0
325,51,0,1,0,0
77,15,0,2,0,0
25,4,0,2,0,0
11,3,0,3,0,0
72,6,0,106,1,0
168,6,0,3,0,0
302,46,0,2,1,0
72,352,0,1,0,0
548,26,0,2,0,0
49,23,0,1,0,0
50,7,0,1,0,0
35,55,0,1,0,0
63,9,0,1,0,0
446,20,0,3,0,0
1530,238,0,1,0,0
1909,37,0,3,1,0
8479,407,0,1,1,0
31,13,0,1,0,0
16,18,0,1,0,0
312,33,0,4,0,0
1728,169,0,1,0,0
0,22,0,1,0,0
85,91,0,1,0,0
374,93,0,6,0,0
46,396,0,1,0,0
71,80,0,7,0,0
33,7,0,3,0,0
194,144,0,1,0,0
30,7,0,8,0,0
0,2,0,15,0,0
127,25,0,2,0,0
4,4,0,5,0,0
439,85,0,1,0,0
245,27,0,10,1,0
312,8,0,1,0,0
503,55,0,1,0,0
161,168,0,5,1,0
13,1,0,3,0,0
15,6,0,10,0,0
2100,179,0,1,0,0
139,21,0,3,0,0
86,21,0,2,0,0
3785,299,0,1,0,0
207,21,0,26,0,0
6414,334,0,1,0,0
678,22,0,3,0,0
363,108,0,1,0,0
4104,240,0,1,0,0
371,33,0,1,0,0
1983,118,0,2,0,0
96,9,0,1,0,0
2357,94,0,1,0,0
589,154,0,1,1,0
121,51,0,1,0,0
173,13,0,1,0,0
335,86,0,1,0,0
630,173,0,3,0,0
197,95,0,10,0,0
212,159,0,3,0,0
215,966,0,4,0,0
60,14,0,1,0,0
97,101,0,1,0,0
6,2,0,1,0,0
1960,130,0,1,0,0
50,14,0,2,0,0
2000,9,0,1,0,0
268,85,0,1,0,0
864,51,0,1,0,0
221,43,0,2,0,0
31,163,0,2,0,0
4235,97,0,1,0,0
63,6,0,4,0,0
0,1,53,4,0,0
359,38,0,1,0,0
51,33,0,1,0,0
106,16,0,3,0,0
39,4,0,5,0,0
322,7,0,1,1,0
927,106,0,1,0,0
79,221,0,1,0,0
1042,44,0,2,1,0
19,4,0,1,0,0
58,16,0,1,0,0
473,133,0,124,5,0
2913,83,0,1,0,0
2000,239,0,4,0,0
203,205,0,1,0,0
57,13,0,1,0,0
868,83,0,2,0,0
248,86,0,1,0,0
140,231,0,1,0,0
58,31,0,1,0,0
149,53,0,1,0,0
75,15,0,10,0,0
138,590,0,3,0,0
27,5,0,1,0,0
552,29,0,1,1,0
205,31,0,5,0,0
111,32,0,1,0,0
1268,68,0,1,0,0
219,114,0,2,0,0
32,728,0,2,1,0
12421,599,0,51,11,0
961,19,0,2,0,0
129,18,0,1,0,0
4445,312,0,3,1,0
2081,97,0,3,0,0
80,7,0,1,0,0
419,142,0,1,0,0
2136,351,0,1,0,0
49,25,0,1,0,0
181,80,0,2,0,0
5,11,0,63,0,0
2511,108,0,2,0,0
101,61,0,1,0,0
1963,6,0,2,0,0
1285,182,0,2,1,0
955,35,0,1,0,0
0,31,0,2,0,0
15,13,0,1,0,0
7,3,0,1,0,0
320,69,0,1,0,0
513,21,0,23,2,0
3736,84,0,22,3,0
536,65,0,26,0,0
6,2,0,1,0,0
250,181,0,1,0,0
258,72,0,1,0,0
129,111,0,1,0,0
150,17,0,1,0,0
66,6,0,1,0,0
17372,286,0,22,3,0
1748,38,0,1,0,0
86,4,0,1,0,0
372,131,0,2,0,0
1843,183,0,2,0,0
190,26,0,1,1,0
151,12,0,2,0,0
135,87,0,1,0,0
0,5,0,1,0,0
26,5,0,2,0,0
84,333,0,1,0,0
44,19,0,1,0,0
866,290,0,1,0,0
142,357,0,2,0,0
0,2,0,4,0,0
11,7,0,1,0,0
6,10,0,1,0,0
7,1,0,1,0,0
194,31,0,1,0,0
57,9,0,1,0,0
12914,568,0,3,3,0
263,19,0,1,0,0
67,22,0,1,0,0
1773,285,0,1,1,0
570,86,0,1,1,0
0,1,0,1,0,0
27,1,0,1,0,0
619,91,0,1,0,0
7,12,0,1,0,0
757,70,0,18,0,0
543,62,0,4,0,0
839,122,0,1,0,0
24,291,0,1,0,0
7,259,0,1,0,0
503,28,0,1,0,0
0,2,0,1,0,0
25,1,0,1,0,0
88,29,0,2,0,0
1962,63,0,13,1,0
38,179,0,3,1,0
1016,101,0,27,0,0
442,99,0,3,0,0
153,23,0,1,0,0
1023,157,0,1,0,0
1100,28,0,1,0,0
359,69,0,2,0,0
316,40,0,2,0,0
947,56,0,2,0,0
13,1,0,3,0,0
17,5,0,6,0,0
686,33,0,1,0,0
1462,273,0,20,0,0
330,90,0,1,0,0
13,50,0,1,0,0
536,65,0,1,0,0
2917,149,0,1,0,0
0,5,0,1,0,0
36,4,0,1,0,0
4,2,0,3,0,0
52,45,0,1,0,0
302,44,0,3,0,0
261,330,0,2,0,0
91,29,0,1,0,0
226,21,0,4,0,0
870,119,0,1,0,0
0,1,0,2,0,0
48,15,0,52,1,0
138,12,0,2,0,0
12,3,0,1,0,0
50,10,0,9,0,0
858,36,0,2,0,0
116,8,0,1,0,0
65,7,0,2,0,0
4350,189,0,1,0,0
52,2,0,5,0,0
1033,7,0,2,0,0
5655,932,0,1,0,0
433,10,0,1,0,0
520,58,0,1,0,0
44,16,0,14,0,0
100,59,0,6,0,0
87,46,0,1,0,0
78,45,0,1,0,0
57,9,0,2,0,0
76,2,0,36,0,0
355,81,0,2,1,0
110,35,0,1,0,0
90,18,0,1,0,0
48,4,0,1,0,0
87,13,0,17,0,0
110,10,0,1,0,0
85,10,0,1,0,0
14177,781,0,1,1,0
46,15,0,1,0,0
2109,25,0,4,0,0
0,2,0,1,0,0
500,85,0,2,0,0
345,92,0,1,0,0
5587,1172,0,1,1,0
60,6,0,1,0,0
86,9,0,1,0,0
315,41,0,1,0,0
86,11,0,20,0,0
62,41,0,2,0,0
171,15,0,3,0,0
272,93,0,1,1,0
86,4,0,5,0,0
10427,77,0,1,1,0
465,124,0,4,0,0
81,11,0,1,0,0
901,285,0,21,0,0
35,4,0,1,0,0
47,12,0,1,0,0
547,62,0,1,0,0
201,24,0,1,0,0
301,8,0,4,0,0
21,1,0,2,0,0
3,65,0,1,0,0
250,64,0,1,0,0
53,79,0,2,0,0
105,21,0,1,0,0
7,4,0,5,0,0
46,22,0,1,0,0
51,71,0,4,0,0
0,2,0,115,0,0
80,7,0,12,0,0
56,29,0,4,0,0
32,4,0,1,0,0
167,57,0,6,0,0
84,14,0,1,0,0
1965,49,0,1,0,0
11,5,0,1,0,0
210,91,0,3,0,0
134,530,0,2,0,0
55,9,0,10,0,0
154,22,0,2,0,0
372,125,0,2,0,0
62,25,0,1,0,0
9,1,0,1,0,0
583,16,0,1,1,0
0,31,0,2,0,0
566,492,0,1,0,0
434,62,0,2,0,0
86,58,0,2,0,0
76,7,0,1,0,0
1004,48,0,1,0,0
547,66,0,9,1,0
417,138,0,2,0,0
54,16,0,10,0,0
108,8,0,1,0,0
107,86,0,1,0,0
262,67,0,1,0,0
471,42,0,5,0,0
89,4,0,5,0,0
66,14,0,2,0,0
17,192,0,38,0,0
997,380,0,12,0,0
0,2,0,1,0,0
432,39,0,1,1,0
364,98,0,1,0,0
2143,198,0,55,9,0
220,95,0,1,0,0
32,13,0,1,0,0
312,14,0,1,0,0
3195,206,0,3,0,0
2058,75,0,2,0,0
7,4,0,1,0,0
51,28,0,1,0,0
164,112,68,3,0,0
74,15,0,1,0,0
850,41,0,2,1,0
6,53,0,1,0,0
150,58,0,2,0,0
1796,90,0,2,0,0
8,5,0,1,0,0
3,3035,0,1,0,0
56,16,0,1,0,0
96,2,0,1,0,0
43,86,0,1,0,0
1371,61,0,1,0,0
866,119,0,1,0,0
926,202,0,19,5,0
63,50,0,1,0,0
33,7,0,2,0,0
75,13,0,1,0,0
838,72,0,1,0,0
540,31,0,2,0,0
45886,951,0,26,15,0
7,1,0,1,0,0
16,5,0,1,0,0
193,58,0,3,0,0
74,18,0,5,0,0
56,60,0,1,0,0
31,1,0,1,0,0
2856,282,0,1,0,0
111,18,0,2,0,0
338,30,0,1,0,0
601,108,0,2,0,0
214,57,0,1,0,0
339,32,0,1,0,0
3227,192,0,1,0,0
3932,75,0,1,0,0
111,12,0,28,0,0
33,86,0,1,0,0
540,31,0,1,0,0
0,9,0,1,0,0
266,41,0,1,0,0
107,15,0,12,0,0
6279,241,0,1,0,0
113,424,0,1,0,0
47,8,0,2,0,0
192,60,0,1,0,0
210,97,0,10,1,0
74,6,0,10,0,0
26,10,0,8,0,0
39,9,0,1,0,0
3468,362,0,1,0,0
86,11,0,2,1,0
246,14,0,1,0,0
2133,378,0,1,0,0
654,91,0,1,0,0
211,10,0,4,0,0
10650,463,0,1,0,0
131,3,0,2,0,0
2169,103,0,1,0,0
118,38,0,1,0,0
45,17,0,1,0,0
158,41,0,6,1,0
24,92,0,1,0,0
96,11,0,1,0,0
2761,169,0,1,1,0
2,1,0,1,0,0
169,13,0,1,0,0
240,44,0,2,0,0
43,50,0,1,0,0
5,1,0,3,0,0
237,59,0,1,0,0
572,72,0,77,12,0
125,13,0,1,0,0
6554,1087,0,1,1,0
771,53,0,1,0,0
60,5,0,2,0,0
3361,367,0,8,0,0
573,60,0,1,0,0
30,6,0,6,0,0
33,74,0,1,0,0
427,84,0,2,0,0
144,52,0,2,0,0
194,69,0,3,0,0
0,15,0,2,0,0
189,98,0,1,0,0
73,25,0,1,0,0
75,8,0,1,0,0
8319,102,0,1,0,0
49,3,0,2,0,0
116,8,0,2,0,0
222,17,0,5,0,0
148,60,0,1,0,0
56,60,0,15,0,0
78,16,0,6,0,0
78,7,0,3,0,0
91,515,0,5,0,0
1,11,0,1,0,0
262,121,0,1,0,0
118,19,0,3,1,0
178,25,0,2,1,0
17,15,0,14,0,0
1941,169,0,1,0,0
2049,391,0,2,0,0
183,145,0,14,0,0
103,118,0,2,1,0
50,28,0,1,0,0
2328,18,0,1,0,0
528,55,0,1,0,0
858,79,0,2,0,0
15,35,0,1,0,0
154,11,0,1,0,0
23,7,0,4,0,0
600,110,0,9,1,0
215,12,0,2,0,0
796,753,0,2,0,0
0,1,0,1,0,0
2592,437,0,2,1,0
62,17,0,1,0,0
122,12,0,1,1,0
1388,242,0,2,1,0
59,32,0,5,0,0
278,38,0,2,0,0
107,15,0,6,0,0
172,45,0,2,0,0
28,3,0,1,0,0
280,39,0,1,0,0
688,242,0,1,0,0
214,6,0,2,0,0
2028,227,0,1,0,0
199,64,0,1,0,0
0,2,0,6,0,0
107,32,0,1,0,0
6,4,0,1,0,0
220,83,0,1,0,0
344,153,0,101,3,0
53,19,0,3,0,0
1602,344,0,2,1,0
331,16,0,2,0,0
79,122,0,1,0,0
915,146,0,13,1,0
11,5,0,1,0,0
181,13,0,2,0,0
8153,237,0,1,0,0
6,5,0,2,0,0
1745,48,0,8,1,0
2421,102,0,1,0,0
50728,719,0,5,3,0
0,240,0,1,0,0
454,178,0,1,0,0
1626,172,0,1,0,0
110,19,0,1,0,0
3348,114,0,1,0,0
83,58,0,5,0,0
3797,92,0,6,0,0
546,37,0,34,1,0
492,49,0,1,1,0
15,29,0,5,0,0
47,18,0,73,0,0
66,21,0,2,0,0
98,19,0,3,0,0
1,4,0,1,0,0
20,5,0,19,0,0
0,3,0,3,0,0
1709,161,0,1,0,0
54,20,0,2,0,0
354,23,0,13,0,0
568,46,0,2,1,0
148,82,0,4,0,0
120,29,0,1,0,0
57,17,0,1,0,0
600,39,0,1,0,0
177,14,0,1,0,0
112,6,0,1,0,0
6,1,0,2,0,0
24613,704,0,1,0,0
42,561,0,2,0,0
982,208,0,1,0,0
236,105,0,2,0,0
53,9,0,1,0,0
1493,6,0,1,0,0
180,22,0,1,0,0
2565,206,0,1,1,0
94,5,0,1,0,0
26,2,0,1,0,0
20804,819,0,1,0,0
84,32,0,3,0,0
435,92,0,1,0,0
48,3,0,27,0,0
15,1,0,1,0,0
1136,63,0,2,1,0
36661,765,0,1,0,0
328,14,0,7,0,0
185,15,0,2,0,0
1133,93,0,1,0,0
13,15,0,3,0,0
26,13,0,1,0,0
305,74,0,1,0,0
72,14,0,1,0,0
789,42,0,1,0,0
31,12,0,1,0,0
0,27,0,1,0,0
1002,95,0,1,0,0
441,57,0,1,0,0
212,80,0,1,0,0
3525,86,0,1,0,0
1,16,0,1,0,0
5,1,0,1,0,0
0,23,0,1,0,0
126,7,0,1,0,0
0,38,0,1,0,0
317,36,0,1,0,0
2280,115,0,1,0,0
6103,372,0,1,0,0
272,69,0,1,0,0
1224,112,0,6,1,0
112,17,0,1,0,0
14565,445,0,3,3,0
324,78,0,3,1,0
11,7,0,2,0,0
47,4,0,1,0,0
0,4,0,7,0,0
41,11,0,2,0,0
12,11,0,2,0,0
207,24,0,6,0,0
266,20,0,1,0,0
59,13,0,1,1,0
1496,139,0,3,0,0
59,41,0,4,0,0
6,33,0,3,0,0
853,48,0,3,0,0
92,50,0,1,0,0
404,87,0,2,0,0
109,21,0,1,0,0
6,18,0,1,0,0
669,89,0,1,0,0
221,69,0,1,0,0
155,40,0,2,1,0
73,5,0,28,0,0
3,2,0,1,0,0
35,189,0,1,0,0
15,13,0,2,0,0
78,18,0,5,0,0
153,4,0,1,0,0
80,14,0,2,0,0
65,63,0,1,0,0
46,1,0,3,0,0
463,26,0,1,0,0
64,4,0,1,0,0
74,255,0,4,0,0
170,24,0,1,0,0
202,32,0,1,0,0
210,272,0,1,0,0
598,30,0,3,0,0
14,5,0,3,0,0
1,2,0,1,0,0
113,15,0,1,0,0
1417,142,0,31,5,0
808,57,0,1,0,0
111,86,0,1,0,0
10,5,0,1,0,0
30,15,0,5,0,0
55,25,0,3,0,0
13,1,0,9,0,0
120,40,0,1,0,0
259,82,0,131,0,0
26,4,0,1,0,0
223,70,0,1,0,0
61,25,0,1,0,0
30,14,0,1,0,0
222,17,0,1,0,0
69,65,0,3,0,0
1788,267,0,1,1,0
67,47,0,1,0,0
69,68,0,2,0,0
534,53,0,1,0,0
23,111,0,5,0,0
697,144,0,421,14,0
183,21,0,1,0,0
26,1,0,3,0,0
42,4,0,1,0,0
27,7,0,5,0,0
265,83,0,8,0,0
43,19,0,1,0,0
1909,81,0,16,0,0
315,169,0,2,0,0
85,160,0,1,0,0
268,50,0,2,0,0
215,966,0,2,0,0
229,12,0,1,0,0
283,54,0,1,1,0
139,15,0,1,0,0
82,20,0,1,0,0
2,15,0,6,0,0
605,68,0,2,0,0
46,15,0,1,0,0
173,18,0,1,0,0
313,36,0,27,0,0
208,191,0,1,0,0
153,6,0,1,1,0
177,52,0,40,1,0
59,29,0,24,0,0
870,119,0,1,0,0
133,18,0,4,1,0
138,15,0,6,1,0
2181,111,0,2,1,0
361,25,0,6,0,0
269,78,0,1,0,0
162,68,0,46,0,0
416,15,0,1,0,0
179,5,0,129,1,0
119,5,0,2,0,0
275,48,0,1,0,0
96,98,0,5,0,0
1959,155,0,1,0,0
113,157,0,3,0,0
68,60,0,3,0,0
132,17,0,1,1,0
694,44,0,1,0,0
384,214,0,1,0,0
4,3,0,4,0,0
3,5,0,1,0,0
3795,61,0,1,0,0
5,4,0,1,0,0
812,200,0,3,0,0
982,18,0,3,1,0
173,13,0,1,0,0
173,11,0,1,0,0
72,17,0,1,0,0
118,85,0,1,0,0
1994,236,0,1,0,0
119,15,0,1,0,0
76,58,0,1,0,0
31,7,0,1,0,0
1945,233,0,7,2,0
318,47,0,1,0,0
1053,123,0,1,0,0
4244,433,0,1,0,0
1668,34,0,3,0,0
69,36,0,1,0,0
31,8,0,1,0,0
822,104,0,2,0,0
49,525,0,3,0,0
200,33,0,1,1,0
22,2,0,2,1,0
4,1,0,4,0,0
21,30,0,4,0,0
992,165,0,2,0,0
378,83,0,2,0,0
0,5,0,38,0,0
1311,161,0,2,0,0
56,29,0,1,0,0
718,54,0,1,0,0
135,24,0,12,1,0
1175,71,0,46,4,0
2139,134,0,1,0,0
47,18,0,2,0,0
304,140,0,1,0,0
197,21,0,6,0,0
22,5,0,2,0,0
103,24,0,1,0,0
265,13,0,1,0,0
1404,110,0,3,0,0
333,52,0,1,1,0
86,12,0,5,0,0
52,5,0,1,0,0
1806,164,0,1,0,0
555,12,0,13,0,0
408,50,0,3,0,0
42,14,0,1,0,0
1163,121,0,1,0,0
151,71,0,1,0,0
125,22,0,1,0,0
64,14,0,4,0,0
150,82,0,1,0,0
166,21,0,1,0,0
345,20,0,1,0,0
415,70,0,1,0,0
159,46,0,2,0,0
25,4,0,1,0,0
2411,188,0,1,0,0
1535,116,0,1,0,0
261,36,0,14,0,0
114,29,0,1,0,0
4,2,0,1,0,0
179,15,0,1,0,0
1953,22,0,1,0,0
1977,47,0,2,1,0
13314,314,0,16,1,0
68,24,0,26,0,0
56,7,0,1,0,0
269,78,0,1,1,0
4787,133,0,2,0,0
535,91,0,1,0,0
333,16,0,76,0,0
86,5,0,10,0,0
95,22,0,1,0,0
569,19,0,4,0,0
6,1,0,2,0,0
1,2,0,30,0,0
109,21,0,1,0,0
123,11,0,2,0,0
278,2,0,1,0,0
59,10,0,2,0,0
168,21,0,11,0,0
251,44,0,1,0,0
244,21,0,1,0,0
6085,191,0,1,0,0
159,52,0,1,0,0
55,25,0,1,0,0
550,202,0,1,0,0
122,21,0,1,0,0
25,16,0,1,0,0
136,28,0,1,0,0
87,66,0,1,0,0
18,48,0,1,0,0
308,41,0,1,0,0
17,24,0,1,0,0
255,78,0,1,0,0
8595,108,0,1,0,0
37,13,0,3,0,0
83,9,0,1,0,0
75,16,0,13,0,0
560,37,0,6,0,0
34,5,0,1,0,0
55,79,0,1,0,0
1,6,0,1,0,0
110,21,0,1,0,0
126,43,0,1,0,0
14,3,0,1,0,0
612,155,0,2,0,0
262,9,0,1,0,0
953,141,0,1,0,0
1625,103,0,11,0,0
19,7,0,1,0,0
1469,145,0,1,0,0
47,21,0,15,0,0
77,15,0,2,0,0
1,2,0,1,0,0
219,25,0,1,0,0
68,21,0,1,0,0
223,13,0,1,0,0
2679,276,0,1,0,0
82,22,0,3,0,0
159,46,0,2,0,0
246,330,0,2,0,0
62,10,0,1,0,0
17980,585,0,1,0,0
151,37,0,1,0,0
151,3,0,4,0,0
3,1,0,16,0,0
1,2,0,2,0,0
170,163,0,5,0,0
12,13,0,1,0,0
386,45,0,1,0,0
100,50,0,2,0,0
4,2,0,47,0,0
3187,108,0,1,0,0
90,77,0,1,0,0
722,48,0,1,0,0
492,91,0,1,0,0
58,22,0,1,0,0
99,14,0,1,0,0
22,3,0,4,0,0
61665,1249,0,14,1,0
834,40,0,1,1,0
70,23,0,4,0,0
1102,112,0,2,1,0
4,1,0,1,0,0
87,25,0,2,0,0
4,9,0,1,0,0
240,7,0,4,0,0
201,92,0,1,0,0
238,215,0,1,0,0
71,19,0,1,1,0
332,62,0,3,0,0
51,13,0,3,0,0
2028,1213,0,2,0,0
14769,587,0,1,1,0
97,44,0,17,0,0
20,2,0,3,0,0
178,18,0,1,1,0
340,32,0,1,0,0
36,4,0,2,0,0
679,123,0,15,0,0
29,34,0,3,0,0
1389,320,0,1,0,0
45,13,0,7,0,0
15,35,0,4,0,0
227,110,0,1,0,0
171,102,0,8,0,0
327,148,0,1,0,0
4336,216,0,1,0,0
38,79,0,1,0,0
59,17,0,30,0,0
898,51,0,1,0,0
11,5,0,5,0,0
97,35,0,1,0,0
5539,126,0,1,0,0
437,85,0,2,0,0
22,11,0,1,0,0
514,115,0,1,0,0
690,74,0,4,0,0
79,99,0,4,0,0
37,191,0,8,0,0
196,11,0,70,2,0
91,6,0,1,0,0
574,288,0,2,0,0
122,438,0,1,0,0
56,3,0,1,0,0
309,60,0,1,0,0
16,7,0,1,0,0
14,2,0,1,0,0
109,29,0,1,0,0
274,23,0,9,0,0
5746,316,0,2,0,0
107,37,0,3,0,0
17,4,0,1,0,0
107,16,0,3,0,0
169,38,0,1,0,0
4819,557,0,2,0,0
49,4,0,37,1,0
990,132,0,2,0,0
73,11,0,1,0,0
138,70,0,1,0,0
301,55,0,3,0,0
48,8,0,1,0,0
50,10,0,2,0,0
833,239,0,86,6,0
1328,223,0,1,0,0
4203,87,0,2,0,0
26,9,0,1,0,0
69,17,0,1,0,0
109,21,0,4,0,0
60,28,0,1,0,0
159,9,0,5,0,0
27,133,0,3,0,0
297,74,0,1,1,0
76,14,0,1,0,0
369,120,0,3,1,0
110,6,0,1,0,0
14,317,0,1,0,0
1120,124,0,3,0,0
406,35,0,1,0,0
76,10,0,1,0,0
112,5,0,1,0,0
2,2,0,1,0,0
737,186,0,1,0,0
60,12,0,2,0,0
55,19,0,1,0,0
166,349,0,1,0,0
28,36,0,2,0,0
183,151,0,3,0,0
17,11,0,1,0,0
313,36,0,1,0,0
23,6,0,20,0,0
1195,238,0,1,1,0
129,13,0,1,0,0
7803,351,0,1,0,0
560,41,0,2,0,0
335,237,0,2,0,0
4500,197,0,1,0,0
539,42,0,1,0,0
56,29,0,3,0,0
57,5,0,5,0,0
121,21,0,2,0,0
1075,1103,0,2,0,0
43,9,0,1,0,0
471,42,0,1,0,0
49,28,0,1,0,0
10,7,0,1,0,0
529,93,0,2,0,0
234,73,0,1,0,0
361,138,0,1,0,0
404,176,0,1,0,0
1174,119,0,1,0,0
88,8,0,1,0,0
84,19,0,1,0,0
299,25,0,1,0,0
146,9,0,1,0,0
9,5,0,3,0,0
