@relation trainset-weka.filters.unsupervised.attribute.NumericToNominal-R9-weka.filters.unsupervised.attribute.Remove-R1-3

@attribute fromout numeric
@attribute fromin numeric
@attribute toout numeric
@attribute toin numeric
@attribute width numeric
@attribute exist {0,1}

@data
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,10,0,103,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,3,0,0
0,1,0,7,0,0
0,4,0,1,0,0
0,2,0,2,0,0
0,2,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,5,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,9,0,1,0,0
0,1,0,1,0,0
0,11,0,1,0,0
0,2,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,1,0,25,0,0
0,1,0,25,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,10,0,4,0,0
0,6,0,1,0,0
0,1,0,6,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,21,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,21,0,0
0,1,0,1,0,0
0,1,0,105,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,70,0,1,0,0
0,4,0,61,0,0
0,2,0,14,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,49,0,1,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,40,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,31,0,0
0,4,0,1,0,0
0,2,0,2,0,0
0,1,0,4,0,0
0,2,0,1,0,0
0,1,0,39,0,0
0,2,0,1,0,0
0,12,0,1,0,0
0,38,0,44,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,19,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,3,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,125,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,2,0,3,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,38,4,0,0
0,7,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,145,0,1,0,0
0,1,0,4,0,0
0,2,0,1,0,0
0,3,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,3,0,2,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,7,0,1,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,1,0,2,0,0
0,4,0,6,0,0
0,3,0,1,0,0
0,2,0,10,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,2,0,7,0,0
0,2,0,1,0,0
0,1,0,2,0,0
0,1,0,10,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,4,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,9,0,3,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,48,0,0
0,1,0,54,0,0
0,34,0,1,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,11,0,1,0,0
0,15,0,1,0,0
0,2,0,4,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,2,0,3,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,17,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,6,0,8,0,0
0,23,0,5,0,0
0,3,0,17,0,0
0,2,0,2,0,0
0,1,0,9,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,3,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,2,0,1,0,0
0,3,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,5,0,1,0,0
0,2,0,2,0,0
0,5,0,5,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,7,0,0
0,1,0,1,0,0
0,11,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,73,0,3,0,0
0,2,0,12,0,0
0,1,0,15,0,0
0,2,0,1,0,0
0,3,0,3,0,0
0,1,0,3,0,0
0,3,0,19,0,0
0,1,0,1,0,0
0,1,0,5,0,0
0,1,0,160,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,5,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,6,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,2,384,17,0,0
0,17,0,1,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,2,0,2,0,0
51,71,0,4,0,0
0,14,0,1,0,0
0,1,0,1,0,0
0,39,0,2,0,0
0,4,0,1,0,0
0,1,0,4,0,0
0,7,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,5,0,7,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,21,0,0
0,3,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,3,0,4,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,2,0,0
0,2,0,9,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,20,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,30,0,18,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,4,0,0
0,1,0,1,0,0
0,1,0,61,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,4,0,3,0,0
0,1,0,2,0,0
0,11,0,1,0,0
0,1,0,6,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,5,0,0
0,1,0,1,0,0
0,36,0,1,0,0
0,1,0,1,0,0
0,3,0,86,0,0
0,60,0,2,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
463,48,0,6,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,53,0,17,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,1,0,2,0,0
0,8,0,2,0,0
0,1,0,4,0,0
0,4,0,1,0,0
0,2,0,1,0,0
0,7,0,1,0,0
0,1,0,1,0,0
0,5,0,1,0,0
0,6,0,3,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,5,0,1,0,0
0,1,0,1,0,0
0,15,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,2,0,1,0,0
0,125,0,1,0,0
0,1,0,4,0,0
0,4,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,40,0,1,0,0
0,2,0,1,0,0
0,11,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,7,0,3,0,0
0,1,0,1,0,0
0,21,0,1,0,0
0,5,0,9,0,0
0,1,0,25,0,0
0,2,0,3,0,0
0,1,0,6,0,0
0,1,0,1,0,0
0,6,0,2,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,2,0,2,0,0
0,2,0,2,0,0
0,3,0,1,0,0
0,6,0,2,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,8,0,0
0,1,0,157,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,4,0,5,0,0
0,5,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,4,0,3,0,0
0,2,0,1,0,0
0,4,0,6,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,3,0,5,0,0
0,2,0,1,0,0
0,1,0,27,0,0
0,2,0,4,0,0
0,1,0,6,0,0
0,1,0,4,0,0
0,17,0,1,0,0
0,1,0,2,0,0
0,6,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,5,0,1,0,0
0,1,0,3,0,0
0,1,0,2,0,0
0,47,0,1,0,0
0,1,0,4,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,4,0,2,0,0
0,4,0,1,0,0
0,2,0,3,0,0
0,1,0,1,0,0
0,46,0,1,0,0
0,1,0,2,0,0
0,65,0,1,0,0
0,3,0,14,0,0
0,15,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
242,11,0,1,0,0
0,3,0,6,0,0
0,4,0,1,0,0
0,14,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,3,0,1,0,0
0,12,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,22,0,6,0,0
0,3,0,1,0,0
0,27,0,3,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,4,0,3,0,0
0,60,0,18,0,0
0,2,0,5,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,7,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,19,0,16,0,0
0,1,0,1,0,0
0,1,0,8,0,0
0,2,0,2,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,6,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,6,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,18,0,1,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,2,0,3,0,0
0,1,0,1,0,0
0,4,0,139,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,4,0,0
0,2,0,1,0,0
0,65,0,1,0,0
0,3,0,2,0,0
0,1,0,1,0,0
0,4,0,4,0,0
0,74,0,2,0,0
0,1,0,2,0,0
0,3,0,2,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,104,0,1,0,0
0,1,0,10,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,7,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,3,0,1,0,0
0,2,0,1,0,0
0,2,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,4,0,1,0,0
0,2,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,3,0,2,0,0
0,1,0,1,0,0
0,1,0,5,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,2,0,112,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,5,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,2,0,2,0,0
0,2,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,8,0,2,0,0
0,20,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,3,0,0
0,1,0,1,0,0
0,1,0,7,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,16,0,0
0,2,0,2,0,0
0,1,0,2,0,0
0,52,0,1,0,0
0,2,0,6,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,5,0,0
45,1,0,4,0,0
0,2,0,2,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,19,0,0
0,3,0,9,0,0
0,3,0,3,0,0
0,1,0,1,0,0
0,2,0,7,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,1,0,1,0,0
0,1,0,5,0,0
0,1,0,1,0,0
0,7,0,1,0,0
0,2,0,1,0,0
0,5,0,5,0,0
0,2,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,42,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,5,0,12,0,0
0,1,0,4,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,2,0,3,0,0
0,26,0,10,0,0
0,1,0,21,0,0
0,1,0,1,0,0
0,8,0,1,0,0
0,1,0,1,0,0
0,11,0,2,0,0
0,4,0,1,0,0
0,1,0,3,0,0
0,59,0,1,0,0
0,1,0,1,0,0
0,5,0,1,0,0
0,2,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,19,0,0
0,2,0,1,0,0
0,19,0,1,0,0
0,7,0,1,0,0
0,1,0,1,0,0
0,15,0,1,0,0
0,1,0,4,0,0
0,2,0,2,0,0
0,2,0,1,0,0
0,15,0,2,0,0
0,2,0,3,0,0
0,1,0,7,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,15,0,1,0,0
0,14,0,3,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,30,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,17,0,67,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,1,0,4,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,33,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,2,0,13,0,0
0,3,0,2,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,1,0,1,0,0
0,24,0,1,0,0
0,1,0,1,0,0
0,1,0,46,0,0
0,1,0,2,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,4,0,1,0,0
0,2,0,3,0,0
0,3,0,1,0,0
0,3,0,3,0,0
0,1,0,1,0,0
0,5,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,4,0,1,0,0
0,1,0,7,0,0
0,6,0,1,0,0
0,1,0,16,0,0
0,49,0,3,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,8,0,0
0,1,0,1,0,0
0,1,24,6,0,0
0,1,0,1,0,0
0,5,0,1,0,0
0,1,0,5,0,0
0,22,0,1,0,0
0,1,0,1,0,0
0,5,0,2,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,2,0,2,0,0
0,2,0,2,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,1,0,2,0,0
0,8,0,48,0,0
0,23,0,1,0,0
0,119,0,1,0,0
0,48,0,8,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,7,0,0
0,1,0,4,0,0
0,15,0,2,0,0
0,24,0,1,0,0
0,1,0,6,0,0
0,6,0,1,0,0
0,4,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,26,0,1,0,0
0,4,0,2,0,0
0,1,0,1,0,0
0,9,0,26,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,15,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,5,0,0
0,3,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,9,0,46,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,6,0,5,0,0
0,24,0,1,0,0
0,17,0,1,0,0
0,3,0,3,0,0
0,2,0,1,0,0
0,45,0,1,0,0
0,2,0,1,0,0
0,1,0,3,0,0
0,1,0,2,0,0
0,4,0,1,0,0
0,2,0,4,0,0
0,1,0,2,0,0
0,8,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,3,0,3,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,2,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,7,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,4,0,2,0,0
0,3,0,1,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,10,0,1,0,0
0,3,0,5,0,0
0,5,0,3,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,9,0,42,0,0
0,1,0,1,0,0
0,3,0,4,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,1,0,4,0,0
0,5,0,1,0,0
0,2,0,7,0,0
0,1,0,2,0,0
0,3,0,1,0,0
0,2,0,1,0,0
0,151,0,1,0,0
0,1,0,4,0,0
0,3,0,10,0,0
0,12,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,10,0,0
0,1,0,1,0,0
0,12,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,5,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,2,0,1,0,0
0,7,0,7,0,0
0,5,0,2,0,0
0,6,0,3,0,0
0,34,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,7,0,0
0,10,0,5,0,0
0,47,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,12,0,1,0,0
0,3,0,1,0,0
0,42,0,4,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,61,0,39,0,0
0,1,0,4,0,0
0,1,0,6,0,0
0,8,0,1,0,0
0,2,0,1,0,0
0,2,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,5,0,1,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,5,0,0
0,2,0,6,0,0
0,1,0,2,0,0
0,7,0,24,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,12,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,12,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,2,0,1,0,0
0,1,0,41,0,0
0,1,0,1,0,0
0,15,0,1,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,2,0,6,0,0
0,2,0,1,0,0
1317,51,0,1,0,0
0,1,0,3,0,0
48,9,0,1,0,0
0,1,0,3,0,0
0,4,0,2,0,0
0,2,0,2,0,0
0,14,0,1,0,0
0,1,0,1,0,0
0,17,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,7,0,1,0,0
0,5,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,2,0,2,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,31,0,0
0,3,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,14,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,13,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,2,0,3,0,0
0,19,0,1,0,0
0,4,0,10,0,0
0,14,0,1,0,0
0,1,0,2,0,0
0,24,0,1,0,0
0,2,0,31,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,3,0,2,0,0
0,1,0,8,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,2,0,1,0,0
0,5,0,1,0,0
0,2,0,1,0,0
0,1,0,2,0,0
0,2,0,3,0,0
0,2,0,1,0,0
0,2,0,5,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,49,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,1,0,3,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,5,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,2,0,72,0,0
0,1,0,1,0,0
0,4,0,2,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,46,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,2,0,4,0,0
0,3,0,1,0,0
0,1,0,2,0,0
733,41,0,1,0,0
0,5,0,1,0,0
0,2,0,1,0,0
0,1,0,2,0,0
0,1,0,41,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,6,0,9,0,0
0,3,0,1,0,0
0,31,0,3,0,0
0,1,0,1,0,0
0,19,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,2,0,2,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,2,0,2,0,0
0,2,0,1,0,0
0,1,0,3,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,4,0,1,0,0
0,5,0,1,0,0
0,1,0,47,0,0
0,16,0,2,0,0
0,5,0,1,0,0
0,24,0,1,0,0
0,1,0,2,0,0
0,1,0,1,0,0
0,1,0,8,0,0
0,1,0,1,0,0
0,15,0,3,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,1,0,3,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,2,0,0
0,1,0,16,0,0
0,2,0,1,0,0
0,6,0,1,0,0
0,6,0,1,0,0
0,1,0,1,0,0
0,2,0,5,0,0
0,1,0,19,0,0
0,1,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,3,0,2,0,0
0,6,0,3,0,0
0,5,0,1,0,0
0,5,0,1,0,0
0,15,0,2,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,7,0,5,0,0
0,10,0,2,0,0
0,4,0,1,0,0
0,7,0,3,0,0
0,1,0,1,0,0
0,2,0,5,0,0
0,1,0,11,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,13,0,1,0,0
0,19,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,58,0,0
0,4,0,1,0,0
0,13,0,1,0,0
0,3,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,34,0,0
0,1,0,3,0,0
0,1,0,2,0,0
0,2,0,1,0,0
0,1,0,5,0,0
0,1,0,21,0,0
0,1,0,1,0,0
0,1,0,7,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,10,0,2,0,0
0,2,0,3,0,0
0,6,0,3,0,0
0,1,0,1,0,0
0,1,0,20,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,15,0,5,0,0
0,2,0,1,0,0
0,4,0,3,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,2,0,2,0,0
0,1,0,12,0,0
0,1,0,1,0,0
0,1,0,21,0,0
0,2,0,1,0,0
0,2,0,1,0,0
0,11,0,2,0,0
0,1,0,1,0,0
0,4,0,1,0,0
0,1,0,1,0,0
0,2,0,1,0,0
0,3,0,1,0,0
0,1,0,6,0,0
0,5,0,2,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,1,0,3,0,0
0,1,0,7,0,0
0,1,0,17,0,0
0,1,0,1,0,0
0,1,0,4,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,201,5,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,53,0,0
0,1,0,1,0,0
0,22,0,1,0,0
0,1,0,1,0,0
0,1,0,1,0,0
0,1,0,2,0,0
0,4,0,1,0,0
0,1,0,2,0,0
0,3,0,4,0,0
0,3,0,1,0,0
0,2,0,1,0,0
0,1,0,1,0,0
0,16,0,1,0,0
0,1,0,1,0,0
0,3,0,21,0,0
0,1,0,1,0,0
0,4,0,2,0,0
0,2,0,17,0,0
0,1,0,3,0,0
0,25,0,1,0,0
0,2,0,12,0,0
0,2,0,6,0,0
